Orthogroup	Duplications (all)	Duplications (50% support)
OG0023865	0	0
OG0023866	0	0
OG0023867	0	0
OG0023868	0	0
OG0023869	0	0
OG0023870	0	0
OG0023871	0	0
OG0023872	0	0
OG0023873	0	0
OG0023874	0	0
OG0023875	1	1
OG0023876	0	0
OG0023877	0	0
OG0023878	0	0
OG0023879	0	0
OG0023880	0	0
OG0023881	0	0
OG0023882	0	0
OG0023883	0	0
OG0023884	0	0
OG0023885	0	0
OG0023886	0	0
OG0023887	0	0
OG0023888	0	0
OG0023889	0	0
OG0023890	0	0
OG0023891	0	0
OG0023892	0	0
OG0023893	0	0
OG0023894	0	0
OG0023895	0	0
OG0023896	0	0
OG0023897	0	0
OG0023898	0	0
OG0023899	0	0
OG0023900	0	0
OG0023901	0	0
OG0023902	0	0
OG0023903	0	0
OG0023904	0	0
OG0023905	0	0
OG0023906	0	0
OG0023907	0	0
OG0023908	0	0
OG0023909	0	0
OG0023910	0	0
OG0023911	0	0
OG0023912	0	0
OG0023913	0	0
OG0023914	0	0
OG0023915	0	0
OG0023916	0	0
OG0023917	0	0
OG0023918	0	0
OG0023919	0	0
OG0023920	0	0
OG0023921	0	0
OG0023922	0	0
OG0023923	0	0
OG0023924	0	0
OG0023925	0	0
OG0023926	0	0
OG0023927	0	0
OG0023928	0	0
OG0023929	0	0
OG0023930	0	0
OG0023931	0	0
OG0023932	0	0
OG0023933	0	0
OG0023934	0	0
OG0023935	0	0
OG0023936	0	0
OG0023937	0	0
OG0023938	0	0
OG0023939	0	0
OG0023940	0	0
OG0023941	0	0
OG0023942	0	0
OG0023943	0	0
OG0023944	0	0
OG0023945	0	0
OG0023946	0	0
OG0023947	0	0
OG0023948	0	0
OG0023949	0	0
OG0023950	0	0
OG0023951	0	0
OG0023952	0	0
OG0023953	0	0
OG0023954	0	0
OG0023955	0	0
OG0023956	0	0
OG0023957	0	0
OG0023958	0	0
OG0023959	0	0
OG0023960	0	0
OG0023961	0	0
OG0023962	0	0
OG0023963	0	0
OG0023964	0	0
OG0023965	0	0
OG0023966	0	0
OG0023967	0	0
OG0023968	0	0
OG0023969	0	0
OG0023970	0	0
OG0023971	0	0
OG0023972	0	0
OG0023973	0	0
OG0023974	0	0
OG0023975	0	0
OG0023976	0	0
OG0023977	0	0
OG0023978	0	0
OG0023979	0	0
OG0023980	0	0
OG0023981	0	0
OG0023982	0	0
OG0023983	0	0
OG0023984	0	0
OG0023985	0	0
OG0023986	1	1
OG0023987	0	0
OG0023988	0	0
OG0023989	0	0
OG0023990	0	0
OG0023991	0	0
OG0023992	0	0
OG0023993	0	0
OG0023994	0	0
OG0023995	0	0
OG0023996	0	0
OG0023997	0	0
OG0023998	0	0
OG0023999	0	0
OG0024000	0	0
OG0024001	0	0
OG0024002	0	0
OG0024003	0	0
OG0024004	0	0
OG0024005	0	0
OG0024006	0	0
OG0024007	0	0
OG0024008	0	0
OG0024009	0	0
OG0024010	0	0
OG0024011	0	0
OG0024012	0	0
OG0024013	0	0
OG0024014	0	0
OG0024015	0	0
OG0024016	0	0
OG0024017	0	0
OG0024018	0	0
OG0024019	0	0
OG0024020	0	0
OG0024021	0	0
OG0024022	0	0
OG0024023	0	0
OG0024024	0	0
OG0024025	0	0
OG0024026	0	0
OG0024027	0	0
OG0024028	0	0
OG0024029	0	0
OG0024030	0	0
OG0024031	0	0
OG0024032	0	0
OG0024033	0	0
OG0024034	0	0
OG0024035	0	0
OG0024036	0	0
OG0024037	0	0
OG0024038	0	0
OG0024039	0	0
OG0024040	0	0
OG0024041	0	0
OG0024042	0	0
OG0024043	0	0
OG0024044	0	0
OG0024045	0	0
OG0024046	0	0
OG0024047	0	0
OG0024048	1	1
OG0024049	0	0
OG0024050	0	0
OG0024051	0	0
OG0024052	0	0
OG0024053	0	0
OG0024054	0	0
OG0024055	0	0
OG0024056	0	0
OG0024057	0	0
OG0024058	0	0
OG0024059	0	0
OG0024060	0	0
OG0024061	0	0
OG0024062	0	0
OG0024063	0	0
OG0024064	0	0
OG0024065	0	0
OG0024066	0	0
OG0024067	0	0
OG0024068	0	0
OG0024069	0	0
OG0024070	0	0
OG0024071	0	0
OG0024072	0	0
OG0024073	0	0
OG0024074	0	0
OG0024075	0	0
OG0024076	0	0
OG0024077	0	0
OG0024078	0	0
OG0024079	0	0
OG0024080	0	0
OG0024081	0	0
OG0024082	0	0
OG0024083	0	0
OG0024084	0	0
OG0024085	0	0
OG0024086	0	0
OG0024087	0	0
OG0024088	0	0
OG0024089	0	0
OG0024090	0	0
OG0024091	0	0
OG0024092	0	0
OG0024093	0	0
OG0024094	0	0
OG0024095	0	0
OG0024096	0	0
OG0024097	0	0
OG0024098	0	0
OG0024099	0	0
OG0024100	0	0
OG0024101	0	0
OG0024102	0	0
OG0024103	0	0
OG0024104	0	0
OG0024105	0	0
OG0024106	0	0
OG0024107	0	0
OG0024108	0	0
OG0024109	0	0
OG0024110	0	0
OG0024111	0	0
OG0024112	0	0
OG0024113	0	0
OG0024114	0	0
OG0024115	0	0
OG0024116	0	0
OG0024117	0	0
OG0024118	0	0
OG0024119	0	0
OG0024120	0	0
OG0024121	0	0
OG0024122	0	0
OG0024123	0	0
OG0024124	0	0
OG0024125	0	0
OG0024126	0	0
OG0024127	0	0
OG0024128	0	0
OG0024129	0	0
OG0024130	0	0
OG0024131	0	0
OG0024132	0	0
OG0024133	0	0
OG0024134	0	0
OG0024135	0	0
OG0024136	0	0
OG0024137	0	0
OG0024138	0	0
OG0024139	0	0
OG0024140	0	0
OG0024141	0	0
OG0024142	0	0
OG0024143	0	0
OG0024144	0	0
OG0024145	0	0
OG0024146	0	0
OG0024147	0	0
OG0024148	0	0
OG0024149	0	0
OG0024150	0	0
OG0024151	0	0
OG0024152	0	0
OG0024153	0	0
OG0024154	0	0
OG0024155	0	0
OG0024156	0	0
OG0024157	0	0
OG0024158	0	0
OG0024159	0	0
OG0024160	0	0
OG0024161	0	0
OG0024162	0	0
OG0024163	0	0
OG0024164	0	0
OG0024165	0	0
OG0024166	0	0
OG0024167	0	0
OG0024168	0	0
OG0024169	0	0
OG0024170	0	0
OG0024171	0	0
OG0024172	0	0
OG0024173	0	0
OG0024174	0	0
OG0024175	0	0
OG0024176	0	0
OG0024177	0	0
OG0024178	0	0
OG0024179	0	0
OG0024180	0	0
OG0024181	0	0
OG0024182	0	0
OG0024183	0	0
OG0024184	0	0
OG0024185	0	0
OG0024186	0	0
OG0024187	0	0
OG0024188	0	0
OG0024189	0	0
OG0024190	0	0
OG0024191	0	0
OG0024192	0	0
OG0024193	0	0
OG0024194	0	0
OG0024195	0	0
OG0024196	0	0
OG0024197	0	0
OG0024198	0	0
OG0024199	0	0
OG0024200	0	0
OG0024201	0	0
OG0024202	0	0
OG0024203	0	0
OG0024204	0	0
OG0024205	0	0
OG0024206	0	0
OG0024207	0	0
OG0024208	0	0
OG0024209	0	0
OG0024210	0	0
OG0024211	0	0
OG0024212	0	0
OG0024213	0	0
OG0024214	0	0
OG0024215	0	0
OG0024216	0	0
OG0024217	0	0
OG0024218	0	0
OG0024219	0	0
OG0024220	0	0
OG0024221	0	0
OG0024222	0	0
OG0024223	0	0
OG0024224	0	0
OG0024225	0	0
OG0024226	0	0
OG0024227	0	0
OG0024228	0	0
OG0024229	0	0
OG0024230	0	0
OG0024231	0	0
OG0024232	0	0
OG0024233	0	0
OG0024234	0	0
OG0024235	0	0
OG0024236	0	0
OG0024237	0	0
OG0024238	0	0
OG0024239	0	0
OG0024240	0	0
OG0024241	0	0
OG0024242	0	0
OG0024243	0	0
OG0024244	0	0
OG0024245	0	0
OG0024246	0	0
OG0024247	0	0
OG0024248	0	0
OG0024249	0	0
OG0024250	0	0
OG0024251	0	0
OG0024252	0	0
OG0024253	0	0
OG0024254	0	0
OG0024255	0	0
OG0024256	0	0
OG0024257	0	0
OG0024258	0	0
OG0024259	0	0
OG0024260	0	0
OG0024261	1	1
OG0024262	0	0
OG0024263	0	0
OG0024264	0	0
OG0024265	0	0
OG0024266	0	0
OG0024267	0	0
OG0024268	0	0
OG0024269	0	0
OG0024270	0	0
OG0024271	0	0
OG0024272	0	0
OG0024273	0	0
OG0024274	0	0
OG0024275	0	0
OG0024276	0	0
OG0024277	0	0
OG0024278	0	0
OG0024279	0	0
OG0024280	0	0
OG0024281	0	0
OG0024282	0	0
OG0024283	0	0
OG0024284	0	0
OG0024285	0	0
OG0024286	0	0
OG0024287	0	0
OG0024288	0	0
OG0024289	0	0
OG0024290	0	0
OG0024291	0	0
OG0024292	0	0
OG0024293	0	0
OG0024294	0	0
OG0024295	0	0
OG0024296	0	0
OG0024297	0	0
OG0024298	0	0
OG0024299	0	0
OG0024300	0	0
OG0024301	0	0
OG0024302	0	0
OG0024303	0	0
OG0024304	0	0
OG0024305	0	0
OG0024306	0	0
OG0024307	0	0
OG0024308	0	0
OG0024309	0	0
OG0024310	0	0
OG0024311	0	0
OG0024312	0	0
OG0024313	0	0
OG0024314	0	0
OG0024315	0	0
OG0024316	0	0
OG0024317	0	0
OG0024318	0	0
OG0024319	0	0
OG0024320	0	0
OG0024321	0	0
OG0024322	0	0
OG0024323	0	0
OG0024324	0	0
OG0024325	0	0
OG0024326	0	0
OG0024327	0	0
OG0024328	0	0
OG0024329	0	0
OG0024330	0	0
OG0024331	0	0
OG0024332	0	0
OG0024333	0	0
OG0024334	0	0
OG0024335	0	0
OG0024336	0	0
OG0024337	0	0
OG0024338	0	0
OG0024339	0	0
OG0024340	0	0
OG0024341	0	0
OG0024342	0	0
OG0024343	1	1
OG0024344	0	0
OG0024345	0	0
OG0024346	0	0
OG0024347	0	0
OG0024348	0	0
OG0024349	0	0
OG0024350	0	0
OG0024351	0	0
OG0024352	0	0
OG0024353	0	0
OG0024354	0	0
OG0024355	0	0
OG0024356	0	0
OG0024357	0	0
OG0024358	0	0
OG0024359	0	0
OG0024360	0	0
OG0024361	0	0
OG0024362	0	0
OG0024363	0	0
OG0024364	0	0
OG0024365	0	0
OG0024366	0	0
OG0024367	0	0
OG0024368	0	0
OG0024369	0	0
OG0024370	0	0
OG0024371	0	0
OG0024372	0	0
OG0024373	0	0
OG0024374	0	0
OG0024375	0	0
OG0024376	0	0
OG0024377	0	0
OG0024378	0	0
OG0024379	0	0
OG0024380	0	0
OG0024381	0	0
OG0024382	0	0
OG0024383	0	0
OG0024384	0	0
OG0024385	0	0
OG0024386	0	0
OG0024387	0	0
OG0024388	0	0
OG0024389	0	0
OG0024390	0	0
OG0024391	0	0
OG0024392	0	0
OG0024393	0	0
OG0024394	0	0
OG0024395	0	0
OG0024396	0	0
OG0024397	0	0
OG0024398	0	0
OG0024399	0	0
OG0024400	0	0
OG0024401	0	0
OG0024402	0	0
OG0024403	0	0
OG0024404	0	0
OG0024405	0	0
OG0024406	0	0
OG0024407	0	0
OG0024408	0	0
OG0024409	0	0
OG0024410	0	0
OG0024411	0	0
OG0024412	0	0
OG0024413	0	0
OG0024414	0	0
OG0024415	0	0
OG0024416	0	0
OG0024417	0	0
OG0024418	0	0
OG0024419	0	0
OG0024420	0	0
OG0024421	0	0
OG0024422	0	0
OG0024423	0	0
OG0024424	0	0
OG0024425	0	0
OG0024426	0	0
OG0024427	0	0
OG0024428	0	0
OG0024429	0	0
OG0024430	0	0
OG0024431	0	0
OG0024432	0	0
OG0024433	0	0
OG0024434	0	0
OG0024435	0	0
OG0024436	0	0
OG0024437	0	0
OG0024438	0	0
OG0024439	0	0
OG0024440	0	0
OG0024441	0	0
OG0024442	0	0
OG0024443	0	0
OG0024444	0	0
OG0024445	0	0
OG0024446	0	0
OG0024447	0	0
OG0024448	0	0
OG0024449	0	0
OG0024450	0	0
OG0024451	0	0
OG0024452	0	0
OG0024453	0	0
OG0024454	0	0
OG0024455	0	0
OG0024456	0	0
OG0024457	0	0
OG0024458	0	0
OG0024459	0	0
OG0024460	0	0
OG0024461	0	0
OG0024462	0	0
OG0024463	0	0
OG0024464	0	0
OG0024465	0	0
OG0024466	0	0
OG0024467	0	0
OG0024468	0	0
OG0024469	0	0
OG0024470	0	0
OG0024471	0	0
OG0024472	0	0
OG0024473	0	0
OG0024474	0	0
OG0024475	0	0
OG0024476	0	0
OG0024477	0	0
OG0024478	0	0
OG0024479	0	0
OG0024480	0	0
OG0024481	0	0
OG0024482	0	0
OG0024483	0	0
OG0024484	0	0
OG0024485	0	0
OG0024486	0	0
OG0024487	0	0
OG0024488	0	0
OG0024489	0	0
OG0024490	0	0
OG0024491	0	0
OG0024492	0	0
OG0024493	0	0
OG0024494	0	0
OG0024495	0	0
OG0024496	0	0
OG0024497	0	0
OG0024498	0	0
OG0024499	0	0
OG0024500	0	0
OG0024501	0	0
OG0024502	0	0
OG0024503	0	0
OG0024504	0	0
OG0024505	0	0
OG0024506	0	0
OG0024507	0	0
OG0024508	1	1
OG0024509	0	0
OG0024510	0	0
OG0024511	0	0
OG0024512	0	0
OG0024513	0	0
OG0024514	0	0
OG0024515	0	0
OG0024516	0	0
OG0024517	0	0
OG0024518	0	0
OG0024519	0	0
OG0024520	0	0
OG0024521	0	0
OG0024522	0	0
OG0024523	0	0
OG0024524	0	0
OG0024525	0	0
OG0024526	0	0
OG0024527	0	0
OG0024528	0	0
OG0024529	0	0
OG0024530	0	0
OG0024531	0	0
OG0024532	0	0
OG0024533	0	0
OG0024534	0	0
OG0024535	0	0
OG0024536	0	0
OG0024537	0	0
OG0024538	0	0
OG0024539	0	0
OG0024540	0	0
OG0024541	0	0
OG0024542	0	0
OG0024543	0	0
OG0024544	0	0
OG0024545	0	0
OG0024546	0	0
OG0024547	0	0
OG0024548	0	0
OG0024549	0	0
OG0024550	0	0
OG0024551	0	0
OG0024552	0	0
OG0024553	0	0
OG0024554	0	0
OG0024555	0	0
OG0024556	0	0
OG0024557	0	0
OG0024558	0	0
OG0024559	0	0
OG0024560	0	0
OG0024561	0	0
OG0024562	0	0
OG0024563	0	0
OG0024564	0	0
OG0024565	0	0
OG0024566	0	0
OG0024567	0	0
OG0024568	0	0
OG0024569	0	0
OG0024570	0	0
OG0024571	0	0
OG0024572	0	0
OG0024573	0	0
OG0024574	0	0
OG0024575	0	0
OG0024576	0	0
OG0024577	0	0
OG0024578	0	0
OG0024579	0	0
OG0024580	0	0
OG0024581	0	0
OG0024582	0	0
OG0024583	0	0
OG0024584	0	0
OG0024585	0	0
OG0024586	0	0
OG0024587	0	0
OG0024588	0	0
OG0024589	0	0
OG0024590	0	0
OG0024591	0	0
OG0024592	0	0
OG0024593	0	0
OG0024594	0	0
OG0024595	0	0
OG0024596	0	0
OG0024597	0	0
OG0024598	0	0
OG0024599	0	0
OG0024600	0	0
OG0024601	0	0
OG0024602	0	0
OG0024603	0	0
OG0024604	0	0
OG0024605	0	0
OG0024606	0	0
OG0024607	0	0
OG0024608	0	0
OG0024609	0	0
OG0024610	0	0
OG0024611	0	0
OG0024612	0	0
OG0024613	0	0
OG0024614	0	0
OG0024615	0	0
OG0024616	0	0
OG0024617	0	0
OG0024618	0	0
OG0024619	0	0
OG0024620	0	0
OG0024621	0	0
OG0024622	0	0
OG0024623	0	0
OG0024624	0	0
OG0024625	0	0
OG0024626	0	0
OG0024627	0	0
OG0024628	0	0
OG0024629	0	0
OG0024630	0	0
OG0024631	0	0
OG0024632	0	0
OG0024633	0	0
OG0024634	0	0
OG0024635	0	0
OG0024636	0	0
OG0024637	0	0
OG0024638	0	0
OG0024639	0	0
OG0024640	0	0
OG0024641	1	1
OG0024642	0	0
OG0024643	0	0
OG0024644	0	0
OG0024645	0	0
OG0024646	0	0
OG0024647	0	0
OG0024648	0	0
OG0024649	0	0
OG0024650	0	0
OG0024651	0	0
OG0024652	1	1
OG0024653	0	0
OG0024654	0	0
OG0024655	0	0
OG0024656	0	0
OG0024657	0	0
OG0024658	0	0
OG0024659	0	0
OG0024660	0	0
OG0024661	0	0
OG0024662	0	0
OG0024663	0	0
OG0024664	0	0
OG0024665	0	0
OG0024666	0	0
OG0024667	0	0
OG0024668	0	0
OG0024669	0	0
OG0024670	0	0
OG0024671	0	0
OG0024672	0	0
OG0024673	0	0
OG0024674	0	0
OG0024675	0	0
OG0024676	0	0
OG0024677	0	0
OG0024678	0	0
OG0024679	0	0
OG0024680	0	0
OG0024681	0	0
OG0024682	0	0
OG0024683	0	0
OG0024684	0	0
OG0024685	0	0
OG0024686	0	0
OG0024687	0	0
OG0024688	0	0
OG0024689	0	0
OG0024690	0	0
OG0024691	0	0
OG0024692	0	0
OG0024693	0	0
OG0024694	0	0
OG0024695	0	0
OG0024696	0	0
OG0024697	0	0
OG0024698	0	0
OG0024699	0	0
OG0024700	0	0
OG0024701	0	0
OG0024702	0	0
OG0024703	0	0
OG0024704	0	0
OG0024705	0	0
OG0024706	0	0
OG0024707	0	0
OG0024708	0	0
OG0024709	0	0
OG0024710	0	0
OG0024711	0	0
OG0024712	0	0
OG0024713	0	0
OG0024714	0	0
OG0024715	0	0
OG0024716	0	0
OG0024717	0	0
OG0024718	0	0
OG0024719	0	0
OG0024720	0	0
OG0024721	0	0
OG0024722	0	0
OG0024723	0	0
OG0024724	0	0
OG0024725	0	0
OG0024726	0	0
OG0024727	0	0
OG0024728	1	1
OG0024729	0	0
OG0024730	0	0
OG0024731	0	0
OG0024732	0	0
OG0024733	0	0
OG0024734	0	0
OG0024735	0	0
OG0024736	0	0
OG0024737	0	0
OG0024738	0	0
OG0024739	0	0
OG0024740	0	0
OG0024741	0	0
OG0024742	0	0
OG0024743	0	0
OG0024744	0	0
OG0024745	0	0
OG0024746	0	0
OG0024747	0	0
OG0024748	0	0
OG0024749	0	0
OG0024750	0	0
OG0024751	0	0
OG0024752	0	0
OG0024753	0	0
OG0024754	0	0
OG0024755	0	0
OG0024756	0	0
OG0024757	0	0
OG0024758	0	0
OG0024759	0	0
OG0024760	0	0
OG0024761	0	0
OG0024762	0	0
OG0024763	0	0
OG0024764	0	0
OG0024765	0	0
OG0024766	0	0
OG0024767	0	0
OG0024768	0	0
OG0024769	0	0
OG0024770	0	0
OG0024771	0	0
OG0024772	0	0
OG0024773	0	0
OG0024774	0	0
OG0024775	0	0
OG0024776	0	0
OG0024777	0	0
OG0024778	0	0
OG0024779	0	0
OG0024780	0	0
OG0024781	0	0
OG0024782	0	0
OG0024783	0	0
OG0024784	0	0
OG0024785	0	0
OG0024786	0	0
OG0024787	0	0
OG0024788	0	0
OG0024789	0	0
OG0024790	0	0
OG0024791	0	0
OG0024792	0	0
OG0024793	0	0
OG0024794	0	0
OG0024795	0	0
OG0024796	0	0
OG0024797	0	0
OG0024798	0	0
OG0024799	0	0
OG0024800	0	0
OG0024801	0	0
OG0024802	0	0
OG0024803	0	0
OG0024804	0	0
OG0024805	0	0
OG0024806	0	0
OG0024807	0	0
OG0024808	0	0
OG0024809	0	0
OG0024810	0	0
OG0024811	0	0
OG0024812	0	0
OG0024813	0	0
OG0024814	0	0
OG0024815	0	0
OG0024816	0	0
OG0024817	0	0
OG0024818	0	0
OG0024819	0	0
OG0024820	0	0
OG0024821	0	0
OG0024822	0	0
OG0024823	0	0
OG0024824	0	0
OG0024825	0	0
OG0024826	0	0
OG0024827	0	0
OG0024828	0	0
OG0024829	0	0
OG0024830	0	0
OG0024831	0	0
OG0024832	0	0
OG0024833	0	0
OG0024834	0	0
OG0024835	0	0
OG0024836	0	0
OG0024837	0	0
OG0024838	0	0
OG0024839	0	0
OG0024840	0	0
OG0024841	0	0
OG0024842	0	0
OG0024843	0	0
OG0024844	0	0
OG0024845	0	0
OG0024846	0	0
OG0024847	0	0
OG0024848	0	0
OG0024849	0	0
OG0024850	0	0
OG0024851	0	0
OG0024852	0	0
OG0024853	0	0
OG0024854	0	0
OG0024855	1	1
OG0024856	0	0
OG0024857	0	0
OG0024858	0	0
OG0024859	0	0
OG0024860	0	0
OG0024861	0	0
OG0024862	0	0
OG0024863	0	0
OG0024864	0	0
OG0024865	0	0
OG0024866	0	0
OG0024867	0	0
OG0024868	0	0
OG0024869	0	0
OG0024870	0	0
OG0024871	0	0
OG0024872	0	0
OG0024873	0	0
OG0024874	0	0
OG0024875	0	0
OG0024876	0	0
OG0024877	0	0
OG0024878	0	0
OG0024879	0	0
OG0024880	0	0
OG0024881	0	0
OG0024882	0	0
OG0024883	0	0
OG0024884	0	0
OG0024885	0	0
OG0024886	0	0
OG0024887	0	0
OG0024888	0	0
OG0024889	0	0
OG0024890	0	0
OG0024891	0	0
OG0024892	0	0
OG0024893	0	0
OG0024894	0	0
OG0024895	0	0
OG0024896	0	0
OG0024897	0	0
OG0024898	0	0
OG0024899	0	0
OG0024900	0	0
OG0024901	0	0
OG0024902	0	0
OG0024903	0	0
OG0024904	0	0
OG0024905	0	0
OG0024906	0	0
OG0024907	0	0
OG0024908	0	0
OG0024909	0	0
OG0024910	0	0
OG0024911	0	0
OG0024912	0	0
OG0024913	0	0
OG0024914	0	0
OG0024915	1	1
OG0024916	0	0
OG0024917	0	0
OG0024918	0	0
OG0024919	0	0
OG0024920	0	0
OG0024921	0	0
OG0024922	0	0
OG0024923	0	0
OG0024924	0	0
OG0024925	0	0
OG0024926	0	0
OG0024927	0	0
OG0024928	0	0
OG0024929	0	0
OG0024930	0	0
OG0024931	0	0
OG0024932	0	0
OG0024933	0	0
OG0024934	0	0
OG0024935	0	0
OG0024936	0	0
OG0024937	0	0
OG0024938	0	0
OG0024939	0	0
OG0024940	0	0
OG0024941	1	1
OG0024942	0	0
OG0024943	0	0
OG0024944	0	0
OG0024945	0	0
OG0024946	0	0
OG0024947	0	0
OG0024948	0	0
OG0024949	0	0
OG0024950	0	0
OG0024951	0	0
OG0024952	0	0
OG0024953	0	0
OG0024954	0	0
OG0024955	0	0
OG0024956	0	0
OG0024957	0	0
OG0024958	0	0
OG0024959	0	0
OG0024960	0	0
OG0024961	0	0
OG0024962	0	0
OG0024963	0	0
OG0024964	0	0
OG0024965	0	0
OG0024966	0	0
OG0024967	0	0
OG0024968	0	0
OG0024969	0	0
OG0024970	0	0
OG0024971	0	0
OG0024972	0	0
OG0024973	0	0
OG0024974	0	0
OG0024975	0	0
OG0024976	0	0
OG0024977	0	0
OG0024978	0	0
OG0024979	0	0
OG0024980	0	0
OG0024981	0	0
OG0024982	0	0
OG0024983	0	0
OG0024984	0	0
OG0024985	0	0
OG0024986	0	0
OG0024987	0	0
OG0024988	0	0
OG0024989	0	0
OG0024990	0	0
OG0024991	0	0
OG0024992	0	0
OG0024993	0	0
OG0024994	0	0
OG0024995	0	0
OG0024996	0	0
OG0024997	0	0
OG0024998	0	0
OG0024999	0	0
OG0025000	0	0
OG0025001	0	0
OG0025002	0	0
OG0025003	0	0
OG0025004	0	0
OG0025005	0	0
OG0025006	0	0
OG0025007	0	0
OG0025008	1	1
OG0025009	0	0
OG0025010	0	0
OG0025011	0	0
OG0025012	0	0
OG0025013	0	0
OG0025014	0	0
OG0025015	0	0
OG0025016	0	0
OG0025017	0	0
OG0025018	0	0
OG0025019	0	0
OG0025020	0	0
OG0025021	0	0
OG0025022	0	0
OG0025023	0	0
OG0025024	0	0
OG0025025	0	0
OG0025026	0	0
OG0025027	0	0
OG0025028	0	0
OG0025029	0	0
OG0025030	0	0
OG0025031	0	0
OG0025032	0	0
OG0025033	0	0
OG0025034	0	0
OG0025035	0	0
OG0025036	0	0
OG0025037	0	0
OG0025038	0	0
OG0025039	0	0
OG0025040	0	0
OG0025041	0	0
OG0025042	0	0
OG0025043	0	0
OG0025044	0	0
OG0025045	0	0
OG0025046	0	0
OG0025047	0	0
OG0025048	0	0
OG0025049	0	0
OG0025050	0	0
OG0025051	0	0
OG0025052	0	0
OG0025053	0	0
OG0025054	0	0
OG0025055	0	0
OG0025056	0	0
OG0025057	0	0
OG0025058	0	0
OG0025059	0	0
OG0025060	0	0
OG0025061	0	0
OG0025062	0	0
OG0025063	0	0
OG0025064	0	0
OG0025065	0	0
OG0025066	0	0
OG0025067	0	0
OG0025068	0	0
OG0025069	1	1
OG0025070	0	0
OG0025071	0	0
OG0025072	0	0
OG0025073	0	0
OG0025074	0	0
OG0025075	0	0
OG0025076	0	0
OG0025077	0	0
OG0025078	0	0
OG0025079	0	0
OG0025080	0	0
OG0025081	0	0
OG0025082	0	0
OG0025083	0	0
OG0025084	0	0
OG0025085	0	0
OG0025086	0	0
OG0025087	0	0
OG0025088	0	0
OG0025089	0	0
OG0025090	0	0
OG0025091	0	0
OG0025092	0	0
OG0025093	0	0
OG0025094	0	0
OG0025095	0	0
OG0025096	0	0
OG0025097	0	0
OG0025098	0	0
OG0025099	0	0
OG0025100	0	0
OG0025101	0	0
OG0025102	0	0
OG0025103	0	0
OG0025104	0	0
OG0025105	0	0
OG0025106	0	0
OG0025107	0	0
OG0025108	0	0
OG0025109	0	0
OG0025110	0	0
OG0025111	0	0
OG0025112	0	0
OG0025113	0	0
OG0025114	0	0
OG0025115	0	0
OG0025116	0	0
OG0025117	0	0
OG0025118	0	0
OG0025119	0	0
OG0025120	0	0
OG0025121	0	0
OG0025122	0	0
OG0025123	0	0
OG0025124	0	0
OG0025125	0	0
OG0025126	0	0
OG0025127	0	0
OG0025128	0	0
OG0025129	0	0
OG0025130	0	0
OG0025131	0	0
OG0025132	0	0
OG0025133	0	0
OG0025134	0	0
OG0025135	0	0
OG0025136	0	0
OG0025137	0	0
OG0025138	0	0
OG0025139	0	0
OG0025140	0	0
OG0025141	0	0
OG0025142	0	0
OG0025143	0	0
OG0025144	0	0
OG0025145	0	0
OG0025146	0	0
OG0025147	0	0
OG0025148	0	0
OG0025149	0	0
OG0025150	0	0
OG0025151	0	0
OG0025152	0	0
OG0025153	0	0
OG0025154	0	0
OG0025155	0	0
OG0025156	0	0
OG0025157	0	0
OG0025158	0	0
OG0025159	0	0
OG0025160	0	0
OG0025161	0	0
OG0025162	0	0
OG0025163	0	0
OG0025164	1	1
OG0025165	0	0
OG0025166	0	0
OG0025167	0	0
OG0025168	0	0
OG0025169	0	0
OG0025170	0	0
OG0025171	0	0
OG0025172	0	0
OG0025173	0	0
OG0025174	0	0
OG0025175	0	0
OG0025176	0	0
OG0025177	0	0
OG0025178	0	0
OG0025179	0	0
OG0025180	0	0
OG0025181	0	0
OG0025182	0	0
OG0025183	0	0
OG0025184	0	0
OG0025185	0	0
OG0025186	0	0
OG0025187	0	0
OG0025188	0	0
OG0025189	0	0
OG0025190	0	0
OG0025191	0	0
OG0025192	0	0
OG0025193	0	0
OG0025194	0	0
OG0025195	0	0
OG0025196	0	0
OG0025197	0	0
OG0025198	0	0
OG0025199	0	0
OG0025200	0	0
OG0025201	0	0
OG0025202	0	0
OG0025203	0	0
OG0025204	0	0
OG0025205	0	0
OG0025206	0	0
OG0025207	0	0
OG0025208	0	0
OG0025209	0	0
OG0025210	0	0
OG0025211	0	0
OG0025212	0	0
OG0025213	0	0
OG0025214	0	0
OG0025215	0	0
OG0025216	0	0
OG0025217	0	0
OG0025218	0	0
OG0025219	0	0
OG0025220	0	0
OG0025221	0	0
OG0025222	0	0
OG0025223	0	0
OG0025224	0	0
OG0025225	0	0
OG0025226	0	0
OG0025227	0	0
OG0025228	0	0
OG0025229	0	0
OG0025230	0	0
OG0025231	0	0
OG0025232	0	0
OG0025233	0	0
OG0025234	0	0
OG0025235	0	0
OG0025236	0	0
OG0025237	0	0
OG0025238	0	0
OG0025239	0	0
OG0025240	0	0
OG0025241	0	0
OG0025242	0	0
OG0025243	0	0
OG0025244	0	0
OG0025245	0	0
OG0025246	0	0
OG0025247	0	0
OG0025248	0	0
OG0025249	0	0
OG0025250	0	0
OG0025251	0	0
OG0025252	0	0
OG0025253	0	0
OG0025254	0	0
OG0025255	0	0
OG0025256	0	0
OG0025257	0	0
OG0025258	0	0
OG0025259	0	0
OG0025260	0	0
OG0025261	0	0
